id,text,listPrice
RE_011305,"Mixed Use in Bedford-Stuyvesant An investment opportunity in the heart of North-Central Bed-Stuy, also known as Stuyvesant Heights. This classic 4, [Redacted Entity] right off Jefferson Street, the property is centrally located and surrounded by a mix of the area's go-to shops and restaurants while still maintaining a quiet, neighborhood feel. The residential units blend well-maintained prewar details like high ceilings and decorative fireplaces with modern conveniences like updated kitchens with dishwashers and in-unit W/D. The current residential unit mix is one 1-bed 2-bath on the second floor and two 2-beds 2-baths on the third and fourth floors, each spanning 1, 100 SF. A successful lifestyle brand bookstore currently operates out of the ground floor commercial space, which includes a finished basement below for additional storage.",2300000.0
RE_008055,"Exceptional Home in Oak Meadows Subdivision off Lookingglass Road giving you the feeling of being in the country but still being close to town. This meticulously maintained home offers the ideal combination of comfort, style, and functionality. Step inside and experience a welcoming open-floor plan, highlighted by large, vaulted ceilings in the great room area. The space is further enhanced by a built-in gas fireplace, creating a warm and inviting ambiance. Step into the Entertainer's Kitchen, where a spacious island becomes the heart of the home-an inviting hub for lively gatherings and meaningful moments for guests to gather while meals are prepared. The open layout seamlessly connects the kitchen to adjoining living spaces, making it easy to keep conversations flowing and everyone together. Making it a focal point for both everyday living and special occasions. Wonderful outdoor living with a large yard, a covered patio ideal for relaxing or entertaining, and a spacious workshop. There is ample room for RV parking, and the property is fully fenced, providing a secure space for your furry friends. The backyard is designed for fun, relaxation, and entertaining, offering versatility for a variety of outdoor activities. Easy Landscaping with built in sprinkler and drip system to keep your lawn and plants lush. This exceptional home was built by Tabor Building in 2015 and has had only one owner, reflecting the care and quality invested in its construction and maintenance.",499000.0
RE_002413,"Spacious and versatile home on approximately 2 acres in Vale, OR, offering 6 bedrooms and 3 bathrooms-ideal for large households, multi-generational living, or those needing extra space. The large kitchen provides ample room for gathering and entertaining, while expansive front and back porches invite you to relax and take in the beautiful, open views surrounding the property. Enjoy the peace and privacy of country-style living with room to roam, garden, or expand, all while remaining conveniently close to town. A rare opportunity to own acreage with space, views, and functionality.",525000.0
RE_006798,"Sneek Peak this weekend Sat-Sun 12-4. Grand Opening 3/14 and 3/15. Welcome to Sky Terrace the newest addition to the West End Collection by Sage Built Homes. This intimate community offers 48 thoughtfully designed homes ranging from 1,885 to 2,386 square feet, with 4 and 5 bedrooms and 2.5 to 3.5 bathrooms, priced from $500's to $650's. Select floor plans feature separate living, bedroom, and bathroom areas-ideal for multigenerational households, long-term guests, or roommates. Now available on lot 46, the Quinn plan, especially suited for multigenerational living with bedroom and full bath on the main floor. Inside, you'll find a spacious great room with a fireplace, a modern kitchen with island and stainless steel appliances, and a dining area that opens to a covered deck-perfect for outdoor enjoyment. Upstairs, the well-appointed primary suite is complemented by two additional bedrooms and bathroom. Enjoy a fully fenced, level backyard for added privacy. All homes come with a 10-Year Structural Warranty from the builder Call or text the agent today for more information or to schedule a private showing. Open house hours Friday, Sat., Sun.,Mon., and Tuesday from 12-5. Property taxes have not been assessed. PHOTOS ARE OF SIMILAR PLAN AND FINISHES MAY VARY. Est. completion first week of JUNE! Generous financing incentives and Move-in Package offered for Grand Opening with preferred Lender!",569950.0
RE_017561,"Remarkable single level home on corner lot in excellent, central Keizer location! Great room, open floor plan for easy maneuvering; kitchen w/ brkfst bar & yr old dishwasher; storage galore; hall BA w/ tub/sh combo; MBR w/ WI closet & blt-ins; MBA w/ shower; vinyl wndws; plantation blinds; gas water heater & furnace; 4 ceiling fans, plus 7 yr old CAC; white vinyl fence inside property line; finished 2-car garage; RV parking; privacy backyard, nicely landscaped w/ gazebo-covered patio & catio!",409900.0
RE_017516,"To be sold ''As Is'' Cash or rehab loan - Value is in land (3.63 acres), ponds on property. Burnt Hills-Ballston Lake Schools.",170000.0
RE_013449,"Adorable and affordable end-unit condo at Elmonica Station. Easy commute to Nike, Intel, Microsoft, etc.! Luxury vinyl plank flooring throughout most of the home. High ceilings and open floor plan give spacious living. Very well maintained property with window blinds throughout. 1 car garage. All appliances stay! HOA fees include water, trash, exterior maintenance and management.",235000.0
RE_010540,"164-[Redacted Entity], Jamaica, NY 11433 Welcome to this beautifully updated and fully renovated single-family home located in the heart of Jamaica, Queens. Designed with modern living in mind, this move-in-ready property offers comfort, functionality, and style in every detail. This spacious home features 3 bedrooms on the top floor and 3 full bathrooms, providing ample space for comfortable living. The main level boasts a bright and inviting formal living room and dining room, perfect for entertaining guests or enjoying family gatherings. The heart of the home is the modern, custom-designed eat-in kitchen, complete with stainless steel appliances, a stylish kitchen island, and contemporary finishes that blend elegance with practicality. This home offers a duplex-style modern layout, with a beautifully integrated basement that expands your living space. The lower level includes a generous family room area, utility room, and laundry area, plus the convenience of two separate access points, offering flexibility and privacy. Additional features include: Split-unit A/C systems Hardwood flooring throughout Cozy private backyard Updated mechanicals Excellent layout for comfortable living Conveniently located close to schools, shopping, and public transportation, this property offers both lifestyle and location. ? Move-in ready and easy to show - a fantastic opportunity you don't want to miss.",750000.0
RE_005865,"Beautiful & cozy apartment with spacious Living Room. Two large-size Bedrooms And two Bathrooms, located in Elmhurst. The unit has an abundance of natural light throughout the rooms with a thoughtfully designed floor plan. The condo features a beautiful kitchen and bathroom. Close To Subway M &R, Close To Park, Close To Restaurant & Supermarket. Investors are Welcome!, Additional information: Appearance:Excellent. NO ELEVATOR!",560000.0
RE_018218,"Welcome to [Redacted Entity]! Immaculate 2 Bedroom 2 Full Bath townhouse/condo features a Newly Renovated kitchen with stainless steel appliances, new lighting & freshly painted throughout. Beautiful new luxury Vynil floors throughout, master suite with spacious closet, laundry room, open floor plan on the main level, very spacious living room, formal dining room, kitchen, unit drench in natural sunlight throughout, new heating & hot water system, central Heat. New Anderson Windows throughout the unit with warranty. This townhouse offers a long list of amenities gated community with 24 hour patrol security, new fenced playground, in ground Olympic size pool, club house with newly renovated state of the art gym, newly designed and equipped game room,large conference rooms, on site daycare, 1 assigned parking space , Picnic and BBQ area with magnificent water views. Located near Bruckner Commons, steps away from the new East River ferry service with routes that would travel from Soundview to the Upper East Side NYC within minutes and then onto to lower Manhattan's Pier [Redacted Entity].",499000.0
RE_003879,"Here is chance to own a 5.25 Acres of private, peaceful, forested paradise. the cleared homesite is nestled amongst the trees, electricity is in and septic approved. Potential for great southern exposure with more tree trimming. the property is elevated above town and the beaches. Plenty of room for animals and gardens. There are very old trees and a seasonal creek to enjoy.",250000.0
RE_013886,"Step back in time, without sacrificing modern comfort in this one-of-a-kind rustic Western saloon-style home nestled among the majestic Ponderosa pines of Central Oregon. Located just minutes from town, rivers & lakes, this unique property is perfect as a full-time residence or vacation rental opportunity. Inside, a beautifully designed open floor plan welcomes you with warmth and character. The main bedroom is located downstairs, while upstairs a spacious loft features a second bedroom plus additional space ideal for a third bedroom, office, or creative studio. The kitchen offers a large center island, perfect for cooking and gathering. The large bathroom provides a cozy clawfoot bathtub perfect for soaking. Outside, enjoy full RV hookups and direct trail access for riding and outdoor adventure. Owners may consider leaving the custom-built sauna and 2020 CF Moto side-by-side. A rare blend of Old West charm and modern convenience--this is a rare gem you won't want to miss.",455499.0
RE_008111,"Welcome to this nicely updated legal 2-family duplex in the heart of the highly desirable Village of Lynbrook - a rare opportunity in today's market. Situated on a picturesque lot with a spacious backyard and long private driveway, this property offers the perfect blend of comfort, flexibility, and income potential. With separate gas and electric meters, tenants pay their own utilities - keeping operating expenses low and maximizing returns. The first-floor unit features 2 bedrooms, a living room with a fireplace, an open kitchen with granite countertops and stainless steel appliances, and a versatile den ideal for a home office or gym. The second-floor apartment includes eat-in kitchen, living room, full bathroom, bedroom, plus access to a third level with two large additional rooms - offering flexible space for extended living, storage, or creative use. Located less than one mile to the LIRR and close to shops, dining, parks, and recreation, this property delivers both commuter convenience and long-term value. Delivered vacant at closing, this home is ideal for an owner-occupant looking to offset their mortgage by renting one unit - or for an investor seeking strong income potential in a prime location. Opportunities like this in Lynbrook don't last. Don't miss it!",879000.0
RE_017824,"Welcome home to this very clean and well-maintained property in the heart of Milwaukie. This home is a great investment opportunity, perfect for first-time homebuyers, long-term rental investors, or anyone looking for a clean, move-in-ready property. Buyer to do their own due diligence. Featuring gorgeous hardwood floors, a light and bright kitchen with an open dining area, and a huge second bathroom with a separate tub and shower, this home offers comfort, charm, and excellent functionality. The fully finished extra-deep garage provides additional storage or workspace, while both the front and back yards are fully fenced and beautifully landscaped. Located close to River Villa Park, the Willamette River, Fair Oaks, and Oak Grove, you'll enjoy a convenient and desirable Milwaukie location with easy access to parks, outdoor recreation, and local amenities.",395000.0
RE_002347,"Reintroducing [Redacted Entity], a historic 43-foot-wide brick and limestone mansion encompassing 11, 670 square feet. Distinguished by a rare curb cut, indoor garage and private roof deck, this former Gilded Age mansion offers a once-in-a-generation opportunity to craft a masterpiece. This landmarked home has been owned by the same family for the past 55 years and is now back on the market, delivered fully vacant and priced to sell. Completed in 1897 by the renowned builder and architect Clarence True, the residence is a striking example of the Elizabethan Renaissance Revival style. The faade commands attention on the block, preserving the artisan craftsmanship and design details of a bygone era. Spanning six stories and 31 rooms plus full basement, the property stands as the epitome of New York City's historic architecture, offering a breadth of space simply unheard of in the townhouse market. The sprawling layout is connected by an elevator serving all floors. Currently configured as nine apartments, the interior volume is nothing short of breathtaking. The crown jewel of the current configuration is the owner's duplex, which centers around a dramatic double-height salon. This space captures the essence of the home's potential, where soaring ceilings and original details provide a backdrop for what could become one of the city's most spectacular entertaining levels. Ascending through the upper levels, the sheer width of the lot allows for a configuration impossible in standard townhouses. Crowning the mansion is an expansive roof deck garden, a private sanctuary perched above the city with views of the historic district. Perhaps the most coveted feature is the private indoor garage, a true rarity that offers the ultimate in convenience and privacy. Below, a full-height basement provides ample space for a home gym, wine cellar, and robust mechanical storage, ensuring the functional needs of a home of this magnitude are effortlessly met. The infrastructure offers limitless potential to be reimagined as a colossal single-family residence or a luxury investment property. Situated on a beautiful tree-lined block within the Riverside-West End Historic District, the home is moments from Riverside Park and the cultural fabric of the West 80s. Residents enjoy immediate access to Zabar's, world-class dining, and the city's most prestigious schools. Ready for its next chapter, this is a rare invitation to own a piece of history and shape its future. Shown by private appointment only and priced to sell. Please reach out for additional information on the current configuration.",6999000.0
RE_001985,"This beautifully appointed home is situated on 0.57 acres on one of the most sought-after streets in East Hampton Village, Dayton Lane. Just moments from world-class ocean beaches, village shops, and restaurants, this newly renovated single-story residence seamlessly blends traditional charm with contemporary style. Offering 3, 600 sq. ft. of living space, the home features 4 bedrooms and 4 baths.The gourmet eat-in kitchen, designed by Ciuffo Cabinetry, is equipped with top-of-the-line appliances, including a Sub-Zero refrigerator and Wolf range. The adjacent dining area is illuminated by architectural skylights, filling the space with natural light. A spacious family room with a gas fireplace and cathedral ceilings offers a cozy retreat, while the living room, featuring a custom-clad fireplace, opens to a screened-in porch with its own fireplace and radiant heated flooringperfect for relaxing or entertaining.The generously sized primary suite includes a gas fireplace, a walk-in closet, and a luxurious primary bath featuring a double sink vanity, a free-standing soaking tub, a large glass shower, a sauna, and radiant heated floors. Additionally, there is a private guest suite in the eastern wing of the home with its own radiant heated bathroom.The meticulously landscaped grounds include herringbone-pattern brick terraces, manicured plantings, mature specimen trees, an outdoor shower, a barbecue area, and a heated Gunite pool. This idyllic outdoor space is perfect for both quiet enjoyment and entertaining.",4795000.0
RE_009017,"Welcome to Sunset Meadows in the charming town of Sisters, Oregon! Built by award winning builder Woodhill homes.The Contemporary Modern Mountain Chalet design of the homes gives the neighborhood the look & feel of a mountain resort.The Cascade Mountain Range, including the Three Sisters and their magnificent views are along McKenzie Highway - the entrance to this neighborhood. The Coho is a single family home design with 3 bedrooms, primary bedroom w/full bathroom on the main floor along with a 1/2 bath powder room and the laundry room. 2 bedrooms & 1 full (Jack & Jill) bathroom upstairs with a nice sized loft. The main floor is an all open floor plan with large windows to allow the Central Oregon sunlight to shine through. Stainless Steel Kitchenaid appliances & solid surfaces in the kitchen and all the bathrooms add to the elegance of the homes. Just under 1,700 sq.ft. Attached oversized 2 car garage. Your chance to own a brand new, beautiful home in Sisters.",609950.0
RE_002091,"Beautifully designed 4 bed, 2.5 bath, 1,915sqft home in the heart of Canby. This home offers a great room floor plan that is a perfect blend of openness and functionality. The main level features a spacious great room ideal for gathering and entertaining, a formal dining area for special occasions, a half bath, laundry room, and a bright kitchen with a cozy breakfast nook. Living room offers plenty of natural light with its big windows and a gas fireplace. Upstairs, you'll find 2 deluxe skylights for plenty of natural light, 3 generously sized bedrooms, providing comfort and privacy for everyone, full hallway bathroom & a large primary or 4th bedroom with a full shower & heated tile floors. The home showcases extensive oak flooring, elegant white woodwork, and durable tile countertops, creating a timeless and inviting aesthetic throughout. Enjoy impressive 9-foot ceilings on the main level, enhancing the home's light and airy feel. Step outside to a large fully fenced backyard, perfect for entertaining, gardening, or simply relaxing. This home truly combines classic style and everyday comfort! Home offers community pool.",575000.0
RE_012411,"0.31-acre bare land lot located near Foster Lake in Sweet Home. The property has already been leveled with a homesite pad in place, giving you a great head start on your future build. It has been surveyed and is partially fenced. Power and sewer are available at the street. The property is not connected to city water, offering the opportunity to install your own private well. Whether you're planning a full-time residence or a seasonal getaway near the lake, this lot provides a ready-to-build setting to create your own space and enjoy year-round outdoor recreation.",85000.0
RE_012927,"Built in 2022! Enjoy the benefits of this beautiful modern coastal retreat in the heart of Pacific City! This inviting home is conveniently located within close distance to some of the area's top attractions: enjoy local restaurants, a renowned brewery, cozy coffee shop, wine-tasting rooms, a charming bakery, and a local market-all just minutes from your front door. Adventure seekers will love the proximity to fishing charters, scenic parks, sand dunes, river activities, and everything the PNW beach lifestyle offers.Step inside to an expansive open-concept layout featuring a bright and comfortable living space, perfect for gatherings or quiet nights in. The newer kitchen boasts stainless steel appliances and a layout that flows effortlessly into the living and dining areas. Upstairs, you'll find oversized bedrooms ideal for hosting family and guests, including a bunk room complete with a video game area, while the second large bedroom connects to the hall bathroom.Around the corner, relax in the cozy sitting area with a wet bar and step out onto the upper deck to catch breathtaking coastal sunsets. The primary suite offers plenty of room for lounge seating next to a king-sized bed, along with a large closet and updated bathroom finishes.Outside, enjoy a spacious backyard and patio-perfect for grilling and entertaining. RV parking access on the side. Additional features include central A/C, a washer/dryer, fiber optic internet access, and a 240v outlet (charger not included) for your EV needs.This home is ideal as a primary residence, vacation getaway, or income-generating short-term rental. Best of all, it comes with Tillamook County's coveted short-term rental permit. No waitlist required! Negotiable furnishings include 2 king beds, 2 bunk beds, and 3 large screen TVs in every bedroom. Don't miss this rare opportunity to own a turn-key coastal gem! Come take a look!",924500.0
RE_004237,"A riverfront parcel on the Siletz River with approximately 2.43 acres and 2,200 feet of river frontage includes 2 tax lots. The river frontage adds to the appeal of the parcel, providing potential for various water-related activities such as boating and scenic views. Buyer to verify allowed land usages as this Property is zoned AC Agricultural Conservation and is not a residential buildable parcel.",79000.0
RE_016128,"Well-maintained 3 bed, 2.5 bath home in the desirable Arbor Vineyards community. Bright open-concept main level with 1,444 sq ft of comfortable living space. Brand new roof, gutters, and carpet provide peace of mind for the next owner. Spacious primary suite with private bath and walk-in closet. Located on a quiet dead-end street with a fully fenced yard and low-maintenance landscaping maintained by the HOA. Community park nearby and convenient access to shopping, dining, and everyday amenities. Move-in ready and ideal for first-time buyers or families.",364900.0
RE_015741,"On a quiet country road just 90min north of NYC, this pre-revolutionary home was built as early as 1740, almost three hundred years ago. Impeccably restored with the upmost attention to detail and history, the walls are coated in raw plaster and a fabulous collection of antiques furnish the house. In the kitchen the ceiling is vaulted and the new limestone tile floors are heated. At the far end, custom steel powder coated doors with gorgeous, heavy polished nickel hardware open onto a patio & overlook the pond. Back inside, a darling pantry has been carved out in the corner, the custom millwork is beautifully done. Pass into the older section of the home through large openings made in the thick stone walls and you'll find a dining room with large exposed beams in the ceiling and a woodburning stove in the large living room. There are two wings of the upstairs, accessed via separate stairs. The primary occupies one, the bedroom is built into the eaves and large dormer windows allow beautiful light into the room. The primary bathroom is gorgeous with a separate shower and soaking tub and jack and jill sinks. All of the hardware in the home is Waterworks. The other wing has three guest rooms and a stunning full bath with marble floors. The house is fully electric with new high end equipment, you've got central air and an induction range. [Redacted Entity] is done in perfect taste, it is very well dialed in & a rare bird in this market.",2250000.0
RE_003046,"This light filled townhouse style condo has been thoughtfully updated and is move in ready. Fresh paint, updated lighting and switches throughout, newer carpet, plus a new thermostat and water heater all add comfort and peace of mind from day one. The main level has an easy flow with a convenient half bath and a patio just off the dining area. Upstairs, the primary bedroom features a sliding glass door that opens to a balcony perfect for morning coffee, plus another bedroom and full bath. The assigned parking spot sits right next to the front door making everyday living simple. With a Walk Score of 90, you're just blocks from coffee shops, bakeries, restaurants, Cathedral Park, Safeway, and all the conveniences of St. Johns. HOA includes water, sewer, trash, and exterior maintenance so you can spend less time on upkeep and more time enjoying the neighborhood.",260000.0
RE_008947,"A one of a kind estate compound on 17.73 acres, incredibly offered for under 10 million dollars, and one of the largest and most exclusive properties offered in Purchase in many years. Estate includes: (i) a totally renovated and elegant 6 bedroom primary home; (ii) adorable 3 bedroom stone guest cottage; (iii) oversized pool with adjoining cabana/great room/BBQ/kitchen facilities; (iv) an enormous multi purpose separate outbuilding with horse stalls and extra garage bays; (v) stand alone horse barn; (vi) greenhouse; (vii) separate paved/possible sport court space; and (viii) multi acre level park-like extra land. This special and unique offering in lower Westchester is perfect as a convenient get away compound, horse property and/or just a spectacular year round estate with priceless extra property. Unmatched convenience to NYC, airports, water/boating, golf/country clubs, and numerous vibrant downtown areas including Rye, White Plains and Greenwich. Rolling lawns, magnificent plantings, fountains/reflecting pond, inviting front porch, private gated approach and so many special extras too numerous to list. A treasure property to be had for generations, so rarely offered in lower Westchester and incredibly priced.",9850000.0
RE_009136,This home offers exceptional value in a prime location. This three bedroom one and a half bath home offers a welcoming living room with new windows and newly carpeted stairs. The kitchen is bright and spacious. The home is heated with Propane and has a Timberline wood burning stove that comfortably heats the entire home in cold weather and Central Air for year round comfort. The full bath was recently updated. Truly reflect your style and decorating ideas and enjoy family time in this home. Enjoy the private deck. The home is located on a third of an acre in a convenient and desirable area in Marlboro. The home combines tranquility and rural living. A chance to invest in a home with excellent potential.,405000.0
RE_015781,"Tucked among the pines on a peaceful, wooded lot, this inviting single-level Sunriver retreat blends comfort, character, and classic Northwest charm. Knotty pine ceilings and a cozy river rock fireplace create a warm, lodge-style atmosphere, while the open-concept layout is ideal for gathering after a day of biking, golfing, or exploring Central Oregon. The home offers easy, functional flow for both everyday living and hosting guests. Step outside to the private back patioperfect for morning coffee, quiet afternoons, or unwinding beneath the trees. Recent updates provide peace of mind, including a newer roof and water heater replaced approximately six years ago. Whether you're searching for a turnkey vacation rental, a second home, or a full-time residence, this 3-bedroom, 2-bath Sunriver home delivers a true getaway feel with the comfort and livability today's buyers want. A serene escape designed for year-round enjoyment of the Sunriver lifestyle.",749000.0
RE_006535,"If you've been waiting for the perfect opportunity to step into homeownership, this charming colonial may be the one. Nestled in The Fairways of Halfmoon, this home offers the ideal combination of comfort, value, and the chance to make it truly your own. The home has been lovingly maintained and offers a bright, welcoming layout that feels warm and inviting from the moment you walk in. Step outside onto the deck and enjoy peaceful views of the private backyard, an ideal setting for morning coffee, summer barbecues, or simply relaxing at the end of the day. Whether you're a first-time buyer looking for an affordable entry into this golf community or someone excited to add your own style and updates over time, this home offers incredible potential. With solid bones, a classic colonial design, and a location you'll love, it's easy to imagine building your future here. Opportunities like this don't come along often, a great home, in a great neighborhood, with room to grow and make it your own.",335000.0
RE_013227,"Attention golf enthusiasts, check out this exceptionally located townhome in Eagle Crest Resort! This well appointed 2-bed, 2.5-bath townhome offers stunning views of the first fairway on the Ridge Course, host of the 2023 Open. Enjoy the serene golf course setting from your private patio or unwind in the brand new hot tub after a day of adventure. The primary suite features its own balcony, perfect for morning coffee with breathtaking views. Just a short walk to the Ridge Sports Center and Pro Shop, this home provides easy access to resort amenities, including pools, fitness centers, pickleball courts, and miles of scenic trails. The open-concept living space boasts a cozy fireplace, vaulted ceilings, and abundant natural light. Whether you seek a full-time residence, vacation home, or investment opportunity, this townhome delivers the best of resort living in Central Oregon. Don't miss this rare opportunity!",409500.0
RE_005704,"one-level ranch in Gresham featuring 3 bedrooms, 2 bathrooms, and a 2-car attached garage. Inside, you'll find easy-care laminate flooring and a comfortable floor plan designed for everyday living. A sliding glass door leads to the back patio, perfect for outdoor dining or entertaining, while the fully fenced backyard offers space to enjoy, garden, or play.",429700.0
RE_008856,"Tucked away at the end of a quiet road this 3 bedroom, 2 bathroom home offers rare end-of-the-road privacy while still enjoying the convenience of in-town living. Step inside to a spacious main living area with soaring vaulted ceilings and a cozy pellet stove, perfect for gathering or relaxing. The open-concept layout flows seamlessly into the kitchen and dining area, with access to a wrap-around deck where you can catch peeks of the ocean. A fenced yard provides a safe and fun space for your furry companions. Its the best of both worldspeaceful, private, and just minutes from everything.",425000.0
RE_015456,"Wonderful opportunity for owner-occupied or investment property. This 3 family residence maintains it's historic charm while offering modern comfort. Located in a highly desirable well established neighborhood. The property sits on a rare oversized city lot partially fenced with plenty of off-street parking and 2 car garage. A great option for those looking to live in one unit while generating income from tenants. New custom vinyl insert windows in front of the home to maintain the historic facade. New 2 year old metal roof, new boiler and new plumbing. 2 hot water heaters. 4 bedroom and 2 and a half baths on first floor unit currently occupied by the owners. First floor unit has a large kitchen, dining, living room, library, enclosed porch and laundry. On the second floor their are two units, one unit is occupied by a long-time tenant the rent includes utilities and trash removal. The other two bedroom unit is vacant has a large kitchen, living room and generous closet space. Both units have a second floor deck overlooking the backyard. Walking distance to downtown, schools, shopping, NBT, Guernsey Library, parks and community festivals. A great opportunity for those looking to live in one unit while generating income from tenants close to everything!",239000.0
RE_005453,"Four-bedroom, three-and-a-half-bath Colonial set on a pretty street in Munsey Park with a stone-and-siding exterior with a replaced slate roof. Freshly painted interiors and generously sized rooms highlight a well-designed layout with excellent flow. All four bedrooms are located on the second floor, including a primary suite with updated bath and a junior suite with its own en-suite bath, plus a hall bath serving the remaining two bedrooms-offering the convenience of three full baths upstairs. The first floor features a formal living room with fireplace, formal dining room, eat-in kitchen with granite countertops, a sunny den with door to a slate patio, a dedicated and private home office, and a powder room. A walk-up attic and one-car garage provide additional flexibility and storage. Ideally located near Waldmann Memorial Park and Munsey Park Elementary School, this home offers the opportunity to update and personalize in one of Manhasset's most sought-after neighborhoods.",2045000.0
RE_012903,"Wonderful Opportunity to own this buildable 3/4th of an acre lot in a Prime Grand Island Location! Situated about four doors away from West River! Imagine the sunsets! The parcel once housed a residential property, offering the perfect location to start fresh. With 100 feet of frontage and surrounded by beautiful homes there's much to be desired! Whether you're looking to build your dream home or invest in land that will increase in value, this property is a great choice!",60000.0
RE_011906,"Welcome to this expansive Colonial tucked away on a beautiful cul-de-sac in Holbrook, offering space, flexibility, and the pride of homeownership. Set on a generously sized property with a multi-car driveway and 2-car garage, this home is designed for both everyday comfort and entertaining. The first level features an open, flowing layout including living room, den, family room, formal dining room, and an updated kitchen all enhanced by upgraded porcelain tile flooring. A first-floor bedroom and full bath provide ideal space for guests, extended family, or a private home office. Laundry is conveniently located on the main level. Upstairs, hardwood floors span the second level, where you will find three spacious guest bedrooms, a full guest bath, and a generously sized primary suite complete with walk-in closets and an oversized en-suite bath featuring a soaking tub. The full finished basement with outside entrance and full bath offers incredible versatility, perfect for entertaining or potential extended living space. Step outside to your private backyard retreat featuring a heated in-ground pool, just in time for summer! Recent updates include roof, windows, and central air conditioning, providing peace of mind for years to come. Centrally located near restaurants, shopping, parks, and major roadways, this home offers both privacy and convenience in one of Holbrook's desirable neighborhoods.",925000.0
RE_003138,Welcome to this adorable home in the heart of Granville. Find a carport and a shed outside with beautiful garden flowers. A cozy enclosed porch to sip your morning coffee as you get ready for your day or unwind in the evenings. There is a bedroom and a full bathroom on the 1st floor and 2 additional bedroom and half bath upstairs.,135000.0
RE_011070,"Spacious Approx. 800 SQ FT Apartment Prime Fordham Location Welcome to this beautifully updated, move-in ready apartment offering approximately 800 square feet of comfortable living space in the heart of Fordham. This bright and spacious unit features brand-new flooring throughout, a modern updated bathroom, and a newly installed heating system for year-round comfort. The functional layout provides generous living space and excellent natural light. Apartment Features: Approx. 800 sq ft Brand-new flooring Updated bathroom New heating system On-site laundry facilities (located in the building) Garage parking available in a separate designated area Building and Community Features: Fordham Hill Oval is conveniently located between the [Redacted Entity] and the Major Deegan Expressway, providing easy access to Manhattan, Queens, and upstate New York. On-site amenities include 24-hour security, in-building laundry room, fitness center, playground, and community room. Maintenance fee includes cooking gas, heat, hot water, electricity, and a basic cable and internet package. An additional $18 per air conditioning unit is charged monthly. Prime Bronx Location Conveniently Positioned Near Everything Shopping & Everyday Conveniences Located approximately 0.[Redacted Entity] retail corridor featuring major retailers and supermarkets Nearby pharmacies, banks, restaurants, and daily conveniences within approximately 0.5 miles",185000.0
RE_014010,"Cute 4-bedroom, 2-bath ranch in Mountain Lodge Park now available! Ideally located just two blocks from Schunemunk State Park, offering nearby hiking trails and scenic vistas. The main level features three bedrooms and a full bath, along with a bright living room, kitchen, and sunroom. A stackable washer/dryer can be conveniently accommodated in the kitchen. The walk-out lower level adds excellent flexibility with an additional bedroom, full bath, and office, and has recently been used as a bonus room with a kitchenette. Cozy up by the wood stove, and enjoy the added convenience of a one-car garage. Situated in the Washingtonville School District and just minutes to the Salisbury Mills train station for an easy NYC commute.",310000.0
RE_008890,"Welcome to this bright and spacious two-bedroom, one-bath cooperative in the heart of Marine Park. This inviting apartment features a generous layout and excellent natural light throughout. Ideally located just moments from shopping, dining, and public transportation, and steps from the beauty and recreation of Marine Park. A fantastic opportunity to enjoy comfortable living in one of Brooklyn's most sought-after neighborhoods.",249000.0
RE_016709,"Welcome to this beautiful home in the desirable Oak Haven neighborhood, where comfort, charm, and functionality come together seamlessly.Step inside to discover a spacious kitchen featuring rich alder cabinets with elegant lead glass accents, tile floors,ductless heat pump and an inviting informal dining area perfect for everyday living. The living and dining rooms showcase stunning hardwood floors and a cozy gas fireplace, creating a warm and sophisticated setting for gatherings and special occasions.The main-level office offers flexibility and could easily serve as a third bedroom. Upstairs, the generous vaulted loft provides the perfect space for a home office, media room, or bonus area to fit your lifestyle. The primary suite is a true retreat, complete with vaulted ceilings and a spacious walk-in closet. Two additional upstairs bedrooms provide comfort and privacy for family or guests.Outside, the nicely landscaped yard is designed for both relaxation and enjoyment, featuring a charming garden pergola and an adorable heated garden shed - ideal for hobbies, projects, or extra storage. Back has a Catio. This thoughtfully designed home blends elegance, versatility, and outdoor charm in a sought-after neighborhood setting. Newer Exterior Paint 2021, New Interior paint in some rooms. New Roof 2019. Security Cameras on site.",469900.0
RE_007345,"Are you an investor looking for a fixer-upper? Here is your opportunity: 3-Bedroom, 1-Bathroom home in Nyssa. The house is being sold in As-Is condition. Cash only. Call today for an appointment.",99900.0
RE_016599,"NEW FENCE! Discover easy, comfortable living in this beautifully maintained, move-in-ready one-level home! With 3 bedrooms, 2 baths, and an open floor plan that brings everyone together, this home is designed for both everyday living and effortless entertaining. The vaulted great room adds a bright, airy feel, while the efficient kitchen with newer double oven, dishwasher, refrigerator & deep freezer-complete with pantry space-keeps everything organized and within reach. You'll love the nice-sized primary suite, offering a relaxing retreat at the end of the day. A nice sized laundry room adds extra convenience and storage and a washer & dryer. Step outside to a private backyard with easy-care landscaping a new gazeebo over the deck, perfect for unwinding, gardening, or hosting casual get-togethers. All of this is tucked into a wonderful NW neighborhood, close to parks and scenic walking paths.This is the kind of place that feels like home the moment you walk in-clean, comfortable, and ready for you to enjoy!",443000.0
